tripduration,starttime,,,start station name,,,,end station name,,,bikeid,usertype,birth year,gender
881,2013-06-02 11:51,,,Willoughby Ave & Walworth St,,,,Cumberland St & Lafayette Ave,,,16513,Customer,NULL,0
1762,2013-06-02 11:51,,,Washington Pl & 6 Ave,,,,W 21 St & 6 Ave,,,15950,Customer,NULL,0
1475,2013-06-02 11:51,,,Cumberland St & Lafayette Ave,,,,Front St & Washington St,,,20257,Customer,NULL,0
1786,2013-06-02 11:51,,,E 20 St & FDR Drive,,,,E 27 St & 1 Ave,,,15514,Subscriber,1982,1
1084,2013-06-02 11:51,,,William St & Pine St,,,,Cliff St & Fulton St,,,18122,Customer,NULL,0
1428,2013-06-02 11:51,,,Metropolitan Ave & Bedford Ave,,,,Lafayette St & Jersey St N,,,16761,Subscriber,1977,1
1057,2013-06-02 11:51,,,Broadway & W 36 St,,,,9 Ave & W 18 St,,,19147,Customer,NULL,0
1055,2013-06-02 11:51,,,Water - Whitehall Plaza,,,,Front St & Maiden Ln,,,18150,Customer,NULL,0
1596,2013-06-02 11:51,,,Hancock St & Bedford Ave,,,,Ashland Pl & Hanson Pl,,,15668,Customer,NULL,0
1730,2013-06-02 11:51,,,Washington Pl & 6 Ave,,,,W 21 St & 6 Ave,,,17771,Customer,NULL,0
1164,2013-06-02 11:51,,,Duane St & Greenwich St,,,,E 20 St & FDR Drive,,,18241,Customer,NULL,0
1907,2013-06-02 11:51,,,State St & Smith St,,,,Dean St & 4 Ave,,,15549,Customer,NULL,0
1095,2013-06-02 11:51,,,Washington Pl & Broadway,,,,West St & Chambers St,,,16147,Customer,NULL,0
2022,2013-06-02 11:51,,,Grand St & Havemeyer St,,,,W 42 St & 8 Ave,,,19154,Customer,NULL,0
1005,2013-06-02 11:51,,,Broadway & W 36 St,,,,9 Ave & W 18 St,,,15452,Customer,NULL,0
1027,2013-06-02 11:51,,,W 43 St & 10 Ave,,,,9 Ave & W 16 St,,,14975,Customer,NULL,0
1045,2013-06-02 11:51,,,Water - Whitehall Plaza,,,,Front St & Maiden Ln,,,19192,Customer,NULL,0
378,2013-06-02 11:51,,,E 14 St & Avenue B,,,,1 Ave & E 16 St,,,19365,Subscriber,1985,1
214,2013-06-02 11:51,,,Rivington St & Ridge St,,,,Norfolk St & Broome St,,,18161,Subscriber,1974,1
1805,2013-06-02 11:51,,,South St & Whitehall St,,,,South St & Whitehall St,,,15738,Customer,NULL,0
1515,2013-06-02 11:50,,,Peck Slip & Front St,,,,Howard St & Centre St,,,19006,Subscriber,1979,2
1849,2013-06-02 11:51,,,South St & Whitehall St,,,,Catherine St & Monroe St,,,15098,Customer,NULL,0
179,2013-06-02 11:52,,,Broadway & W 56 St,,,,8 Ave & W 52 St,,,16843,Subscriber,1981,2
1093,2013-06-02 11:52,,,Broadway & W 51 St,,,,E 17 St & Broadway,,,17198,Subscriber,1977,1
1343,2013-06-02 11:52,,,Broadway & E 14 St,,,,Cleveland Pl & Spring St,,,16081,Customer,NULL,0
687,2013-06-02 11:52,,,John St & William St,,,,Division St & Bowery,,,15415,Customer,NULL,0
75,2013-06-02 11:52,,,Broadway & W 51 St,,,,Broadway & W 51 St,,,15764,Customer,NULL,0
1421,2013-06-02 11:52,,,Columbia St & Rivington St,,,,Liberty St & Broadway,,,18079,Customer,NULL,0
583,2013-06-02 11:52,,,W 20 St & 11 Ave,,,,Washington Pl & 6 Ave,,,15128,Subscriber,1953,1
1230,2013-06-02 11:52,,,E 14 St & Avenue B,,,,Forsyth St & Broome St,,,14800,Customer,NULL,0
1114,2013-06-02 11:52,,,Warren St & Church St,,,,Bayard St & Baxter St,,,16004,Customer,NULL,0
299,2013-06-02 11:52,,,Forsyth St & Broome St,,,,Bialystoker Pl & Delancey St,,,18129,Subscriber,1961,1
859,2013-06-02 11:52,,,6 Ave & W 33 St,,,,Sullivan St & Washington Sq,,,17398,Customer,NULL,0
888,2013-06-02 11:52,,,W 20 St & 11 Ave,,,,Broadway & E 14 St,,,18136,Subscriber,1965,2
2526,2013-06-02 11:52,,,Greenwich Ave & Charles St,,,,Broadway & W 56 St,,,19580,Customer,NULL,0
1574,2013-06-02 11:52,,,E 56 St & 3 Ave,,,,Christopher St & Greenwich St,,,16376,Subscriber,1982,2
1544,2013-06-02 11:52,,,West St & Chambers St,,,,9 Ave & W 14 St,,,17355,Customer,NULL,0
302,2013-06-02 11:52,,,E 30 St & Park Ave S,,,,Broadway & W 29 St,,,18219,Subscriber,1985,1
323,2013-06-02 11:52,,,E 30 St & Park Ave S,,,,Pershing Square North,,,17629,Subscriber,1985,2
18590,2013-06-02 11:52,,,Christopher St & Greenwich St,,,,Bank St & Washington St,,,14611,Subscriber,1978,1
2602,2013-06-02 11:48,,,W 47 St & 10 Ave,,,,W 54 St & 9 Ave,,,20176,Subscriber,1981,1
919,2013-06-02 11:53,,,Broadway & W 36 St,,,,9 Ave & W 18 St,,,15804,Customer,NULL,0
722,2013-06-02 11:53,,,Willoughby Ave & Walworth St,,,,Cumberland St & Lafayette Ave,,,19960,Customer,NULL,0
757,2013-06-02 11:52,,,Forsyth St & Broome St,,,,E 11 St & 1 Ave,,,17490,Subscriber,1983,1
1315,2013-06-02 11:53,,,Catherine St & Monroe St,,,,E 2 St & 2 Ave,,,19156,Customer,NULL,0
987,2013-06-02 11:53,,,E 25 St & 2 Ave,,,,W Broadway & Spring St,,,16549,Customer,NULL,0
857,2013-06-02 11:53,,,Great Jones St,,,,NULL,,,17981,Subscriber,1982,2
1988,2013-06-02 11:53,,,Pearl St & Hanover Square,,,,Pearl St & Hanover Square,,,18809,Customer,NULL,0
1051,2013-06-02 11:52,,,Shevchenko Pl & E 7 St,,,,Clark St & Henry St,,,17459,Customer,NULL,0
7653,2013-06-02 11:53,,,Broadway & E 14 St,,,,E 20 St & FDR Drive,,,18463,Subscriber,1965,1
1055,2013-06-02 11:53,,,Pearl St & Hanover Square,,,,DeKalb Ave & Hudson Ave,,,14743,Customer,NULL,0
1727,2013-06-02 11:53,,,W 43 St & 6 Ave,,,,E 47 St & Park Ave,,,15951,Customer,NULL,0
1051,2013-06-02 11:53,,,Warren St & Church St,,,,Bayard St & Baxter St,,,18485,Subscriber,1965,1
1048,2013-06-02 11:53,,,Broadway & E 14 St,,,,Franklin St & W Broadway,,,17178,Customer,NULL,0
1295,2013-06-02 11:53,,,West Thames St,,,,William St & Pine St,,,19447,Subscriber,1968,1
721,2013-06-02 11:53,,,West St & Chambers St,,,,John St & William St,,,17340,Customer,NULL,0
5839,2013-06-02 11:53,,,Washington Pl & 6 Ave,,,,Broadway & E 22 St,,,18804,Customer,NULL,0
1550,2013-06-02 11:53,,,Franklin St & W Broadway,,,,Franklin St & W Broadway,,,19322,Customer,NULL,0
1727,2013-06-02 11:53,,,W Broadway & Spring St,,,,Fulton St & William St,,,14890,Customer,NULL,0
1314,2013-06-02 11:53,,,9 Ave & W 22 St,,,,E 2 St & 2 Ave,,,16718,Customer,NULL,0
291,2013-06-02 11:54,,,Allen St & Rivington St,,,,Bialystoker Pl & Delancey St,,,15166,Subscriber,1989,1
2133,2013-06-02 11:54,,,E 25 St & 1 Ave,,,,NULL,,,19126,Subscriber,1955,1
1554,2013-06-02 11:54,,,NYCBS Depot - FAR,,,,DeKalb Ave & Vanderbilt Ave,,,18501,Customer,NULL,0
1565,2013-06-02 11:54,,,E 17 St & Broadway,,,,DeKalb Ave & Vanderbilt Ave,,,19902,Customer,NULL,0
23235,2013-06-02 11:54,,,W 37 St & 10 Ave,,,,W 20 St & 8 Ave,,,18266,Customer,NULL,0
1781,2013-06-02 11:54,,,Pearl St & Hanover Square,,,,E 25 St & 1 Ave,,,19376,Customer,NULL,0
634,2013-06-02 11:54,,,Lawrence St & Willoughby St,,,,MacDougal St & Prince St,,,18080,Customer,NULL,0
894,2013-06-02 11:54,,,Carmine St & 6 Ave,,,,Cleveland Pl & Spring St,,,17873,Customer,NULL,0
392,2013-06-02 11:54,,,11 Ave & W 27 St,,,,W 20 St & 11 Ave,,,19741,Subscriber,1972,1
1205,2013-06-02 11:54,,,W 20 St & 11 Ave,,,,Grand Army Plaza & Central Park S,,,14726,Customer,NULL,0
1327,2013-06-02 11:54,,,Henry St & Atlantic Ave,,,,Old Fulton St,,,15906,Customer,NULL,0
1758,2013-06-02 11:54,,,Pearl St & Hanover Square,,,,E 25 St & 1 Ave,,,17532,Customer,NULL,0
1152,2013-06-02 11:35,,,W 39 St & 9 Ave,,,,Broadway & W 36 St,,,18403,Subscriber,1981,1
1348,2013-06-02 11:54,,,Allen St & Stanton St,,,,E 17 St & Broadway,,,17958,Customer,NULL,0
1276,2013-06-02 11:54,,,Henry St & Atlantic Ave,,,,Old Fulton St,,,18208,Customer,NULL,0
1750,2013-06-02 11:54,,,Washington Pl & 6 Ave,,,,Cleveland Pl & Spring St,,,18354,Customer,NULL,0
1466,2013-06-02 11:54,,,W 52 St & 9 Ave,,,,9 Ave & W 22 St,,,15932,Customer,NULL,0
1628,2013-06-02 11:54,,,11 Ave & W 41 St,,,,Fulton St & William St,,,17475,Customer,NULL,0
71,2013-06-02 11:54,,,Old Fulton St,,,,Old Fulton St,,,16260,Customer,NULL,0
7597,2013-06-02 11:54,,,Pershing Square South,,,,W 20 St & 8 Ave,,,14784,Customer,NULL,0
1037,2013-06-02 11:55,,,E 56 St & 3 Ave,,,,Pershing Square North,,,15593,Subscriber,1984,1
1035,2013-06-02 11:55,,,E 56 St & 3 Ave,,,,Pershing Square North,,,15972,Subscriber,1983,1
663,2013-06-02 11:55,,,W 13 St & 6 Ave,,,,Canal St & Rutgers St,,,18829,Subscriber,1970,1
1084,2013-06-02 11:55,,,W 27 St & 7 Ave,,,,Broadway & W 53 St,,,19605,Customer,NULL,0
546,2013-06-02 11:55,,,E 20 St & FDR Drive,,,,E 11 St & 2 Ave,,,19027,Subscriber,1985,1
1041,2013-06-02 11:55,,,S 5 Pl & S 5 St,,,,Howard St & Centre St,,,15868,Customer,NULL,0
262,2013-06-02 11:55,,,6 Ave & Canal St,,,,3969.TEMP (Bike The Branches - Central Branch),,,14605,Subscriber,1978,1
23167,2013-06-02 11:55,,,W 37 St & 10 Ave,,,,W 37 St & 10 Ave,,,15052,Customer,NULL,0
2689,2013-06-02 11:55,,,E 17 St & Broadway,,,,Broadway & W 56 St,,,17149,Customer,NULL,0
2677,2013-06-02 11:55,,,E 17 St & Broadway,,,,Broadway & W 56 St,,,16067,Customer,NULL,0
646,2013-06-02 11:55,,,W 14 St & The High Line,,,,Carmine St & 6 Ave,,,15494,Customer,NULL,0
1846,2013-06-02 11:55,,,E 39 St & 2 Ave,,,,E 39 St & 2 Ave,,,17565,Customer,NULL,0
815,2013-06-02 11:55,,,Cleveland Pl & Spring St,,,,Allen St & Hester St,,,19653,Customer,NULL,0
955,2013-06-02 11:55,,,Allen St & Hester St,,,,Pearl St & Anchorage Pl,,,16699,Customer,NULL,0
427,2013-06-02 11:55,,,Christopher St & Greenwich St,,,,Lafayette St & E 8 St,,,17037,Subscriber,1981,1
2387,2013-06-02 11:55,,,W 17 St & 8 Ave,,,,W 20 St & 8 Ave,,,16848,Customer,NULL,0
800,2013-06-02 11:55,,,Cleveland Pl & Spring St,,,,Allen St & Hester St,,,18771,Customer,NULL,0
1381,2013-06-02 11:55,,,E 20 St & FDR Drive,,,,Bank St & Washington St,,,15179,Customer,NULL,0
503,2013-06-02 11:55,,,8 Ave & W 52 St,,,,E 13 St & Avenue A,,,19999,Subscriber,1979,2
1381,2013-06-02 11:55,,,E 6 St & Avenue B,,,,Metropolitan Ave & Bedford Ave,,,19996,Customer,NULL,0
874,2013-06-02 11:56,,,Allen St & Hester St,,,,Pearl St & Anchorage Pl,,,18071,Subscriber,1973,1
1293,2013-06-02 11:55,,,Broadway & W 41 St,,,,Carmine St & 6 Ave,,,18511,Subscriber,1964,1
1609,2013-06-02 11:56,,,1 Ave & E 44 St,,,,Centre St & Worth St,,,19471,Customer,NULL,0
1607,2013-06-02 11:56,,,1 Ave & E 44 St,,,,11 Ave & W 27 St,,,18078,Customer,NULL,0
1359,2013-06-02 11:56,,,Allen St & Stanton St,,,,Bank St & Washington St,,,17343,Customer,NULL,0
1320,2013-06-02 11:34,,,Fulton St & William St,,,,Franklin St & W Broadway,,,17896,Subscriber,1956,2
634,2013-06-02 11:56,,,1 Ave & E 18 St,,,,Mott St & Prince St,,,16946,Customer,NULL,0
1048,2013-06-02 11:56,,,Perry St & Bleecker St,,,,E 7 St & Avenue A,,,18566,Subscriber,1987,2
1188,2013-06-02 11:56,,,Cumberland St & Lafayette Ave,,,,Front St & Washington St,,,17278,Customer,NULL,0
478,2013-06-02 11:56,,,W 22 St & 8 Ave,,,,W 33 St & 7 Ave,,,14797,Customer,NULL,0
2813,2013-06-02 11:56,,,W 34 St & 11 Ave,,,,E 15 St & Irving Pl,,,18296,Customer,NULL,0
1275,2013-06-02 11:56,,,Allen St & Stanton St,,,,E 17 St & Broadway,,,16382,Subscriber,1976,1
325,2013-06-02 11:56,,,E 47 St & 1 Ave,,,,E 10 St & 5 Ave,,,17183,Subscriber,1967,1
1825,2013-06-02 11:56,,,NYCBS Depot - DEL,,,,Pershing Square North,,,20330,Customer,NULL,0
1121,2013-06-02 11:56,,,Broadway & Battery Pl,,,,William St & Pine St,,,16980,Customer,NULL,0
2159,2013-06-02 11:56,,,11 Ave & W 59 St,,,,Duane St & Greenwich St,,,18742,Subscriber,1962,2
1804,2013-06-02 11:56,,,E 23 St & 1 Ave,,,,Pershing Square North,,,17587,Customer,NULL,0
2017,2013-06-02 11:56,,,8 Ave & W 52 St,,,,E 53 St & Madison Ave,,,16602,Customer,NULL,0
1787,2013-06-02 11:56,,,W 27 St & 7 Ave,,,,Avenue D & E 3 St,,,17588,Customer,NULL,0
3008,2013-06-02 11:56,,,W 52 St & 11 Ave,,,,West Thames St,,,17736,Customer,NULL,0
1315,2013-06-02 11:57,,,Hudson St & Reade St,,,,12 Ave & W 40 St,,,16082,Customer,NULL,0
657,2013-06-02 11:56,,,E 27 St & 1 Ave,,,,NULL,,,20163,Customer,NULL,0
986,2013-06-02 11:57,,,Broadway & Battery Pl,,,,William St & Pine St,,,17954,Customer,NULL,0
44929,2013-06-02 11:57,,,E 27 St & 1 Ave,,,,Metropolitan Ave & Bedford Ave,,,19115,Customer,NULL,0
1473,2013-06-02 11:57,,,Franklin St & W Broadway,,,,West Thames St,,,18735,Customer,NULL,0
1468,2013-06-02 11:57,,,11 Ave & W 27 St,,,,West Thames St,,,17379,Customer,NULL,0
1840,2013-06-02 11:57,,,E 52 St & 2 Ave,,,,Metropolitan Ave & Bedford Ave,,,18021,Customer,NULL,0
1048,2013-06-02 11:57,,,Atlantic Ave & Furman St,,,,Front St & Washington St,,,18526,Customer,NULL,0
2063,2013-06-02 11:57,,,W 20 St & 11 Ave,,,,Broadway & W 56 St,,,17623,Customer,NULL,0
1714,2013-06-02 11:57,,,E 9 St & Avenue C,,,,E 5 St & Avenue C,,,14985,Subscriber,1973,1
2951,2013-06-02 11:57,,,W 52 St & 11 Ave,,,,West Thames St,,,20328,Customer,NULL,0
589,2013-06-02 11:57,,,E 17 St & Broadway,,,,E 17 St & Broadway,,,18369,Subscriber,1965,2
593,2013-06-02 11:57,,,E 17 St & Broadway,,,,E 17 St & Broadway,,,19250,Subscriber,1969,2
1612,2013-06-02 11:57,,,E 31 St & 3 Ave,,,,Washington St & Gansevoort St,,,17194,Subscriber,1970,2
563,2013-06-02 11:57,,,Atlantic Ave & Fort Greene Pl,,,,Nassau St & Navy St,,,16024,Customer,NULL,0
966,2013-06-02 11:57,,,Cherry St,,,,South St & Gouverneur Ln,,,15585,Customer,NULL,0
957,2013-06-02 11:57,,,Cherry St,,,,South St & Gouverneur Ln,,,19773,Customer,NULL,0
1015,2013-06-02 11:57,,,Broadway & E 22 St,,,,Broadway & W 49 St,,,19019,Subscriber,1984,1
976,2013-06-02 11:57,,,E 51 St & Lexington Ave,,,,W 46 St & 11 Ave,,,19576,Customer,NULL,0
1400,2013-06-02 11:57,,,9 Ave & W 18 St,,,,E 3 St & 1 Ave,,,19733,Customer,NULL,0
2006,2013-06-02 11:57,,,W 45 St & 8 Ave,,,,Broadway & W 56 St,,,18872,Customer,NULL,0
1847,2013-06-02 11:57,,,12 Ave & W 40 St,,,,West St & Chambers St,,,19620,Customer,NULL,0
1375,2013-06-02 11:57,,,9 Ave & W 18 St,,,,E 3 St & 1 Ave,,,14563,Customer,NULL,0
263,2013-06-02 11:57,,,E 17 St & Broadway,,,,Broadway & E 14 St,,,16691,Subscriber,1947,1
14076,2013-06-02 11:57,,,E 56 St & 3 Ave,,,,2 Ave & E 58 St,,,18008,Customer,NULL,0
1020,2013-06-02 11:58,,,Atlantic Ave & Furman St,,,,Front St & Washington St,,,18271,Customer,NULL,0
1316,2013-06-02 11:58,,,Lefferts Pl & Franklin Ave,,,,E 20 St & FDR Drive,,,19373,Customer,NULL,0
484,2013-06-02 11:58,,,State St & Smith St,,,,Atlantic Ave & Furman St,,,18868,Subscriber,1979,1
1325,2013-06-02 11:58,,,E 16 St & 5 Ave,,,,S 3 St & Bedford Ave,,,17463,Customer,NULL,0
1626,2013-06-02 11:57,,,Clermont Ave & Lafayette Ave,,,,S 5 Pl & S 5 St,,,18442,Customer,NULL,0
1806,2013-06-02 11:58,,,E 19 St & 3 Ave,,,,West St & Chambers St,,,17433,Customer,NULL,0
764,2013-06-02 11:58,,,Broadway & W 29 St,,,,Broadway & E 22 St,,,18567,Customer,NULL,0
490,2013-06-02 11:58,,,W 52 St & 11 Ave,,,,Broadway & W 32 St,,,19206,Subscriber,1969,1
964,2013-06-02 11:58,,,Broadway & Berry St,,,,Broadway & W 41 St,,,15653,Customer,NULL,0
353,2013-06-02 11:58,,,State St & Smith St,,,,Johnson St & Gold St,,,16093,Subscriber,1979,1
1561,2013-06-02 11:58,,,Clermont Ave & Lafayette Ave,,,,S 5 Pl & S 5 St,,,19923,Customer,NULL,0
2058,2013-06-02 11:58,,,West Thames St,,,,South St & Gouverneur Ln,,,19990,Customer,NULL,0
920,2013-06-02 11:58,,,W 16 St & The High Line,,,,9 Ave & W 14 St,,,18146,Customer,NULL,0
219,2013-06-02 11:58,,,Pershing Square North,,,,Pershing Square North,,,14884,Customer,NULL,0
1315,2013-06-02 11:58,,,Rivington St & Chrystie St,,,,Clinton St & Joralemon St,,,19403,Customer,NULL,0
725,2013-06-02 11:59,,,Broadway & W 29 St,,,,W 42 St & 8 Ave,,,15481,Customer,NULL,0
1091,2013-06-02 11:59,,,2 Ave & E 31 St,,,,W 29 St & 9 Ave,,,18955,Subscriber,1960,1
1335,2013-06-02 11:59,,,W 26 St & 8 Ave,,,,6 Ave & Canal St,,,16445,Customer,NULL,0
343,2013-06-02 11:59,,,Lexington Ave & E 29 St,,,,1 Ave & E 18 St,,,16213,Subscriber,1983,1
1837,2013-06-02 11:59,,,Gallatin Pl & Livingston St,,,,1 Ave & E 16 St,,,20132,Customer,NULL,0
553,2013-06-02 11:59,,,MacDougal St & Washington Sq,,,,E 10 St & 5 Ave,,,15696,Subscriber,1951,1
440,2013-06-02 11:59,,,E 11 St & Broadway,,,,Hicks St & Montague St,,,18605,Subscriber,1980,1
14076,2013-06-02 11:59,,,W 43 St & 6 Ave,,,,Cadman Plaza West & Montague St,,,17508,Customer,NULL,0
1823,2013-06-02 11:59,,,Gallatin Pl & Livingston St,,,,E 2 St & Avenue B,,,20161,Customer,NULL,0
1308,2013-06-02 11:59,,,W 26 St & 8 Ave,,,,6 Ave & Canal St,,,17266,Customer,NULL,0
210,2013-06-02 11:59,,,Hicks St & Montague St,,,,Columbia Heights & Cranberry St,,,15228,Subscriber,1972,2
14068,2013-06-02 11:59,,,Cadman Plaza West & Montague St,,,,W 43 St & 6 Ave,,,17375,Customer,NULL,0
1539,2013-06-02 11:59,,,E 39 St & 2 Ave,,,,E 39 St & 2 Ave,,,17949,Customer,NULL,0
891,2013-06-02 11:59,,,Broadway & W 24 St,,,,Fulton St & Rockwell Pl,,,18452,Customer,NULL,0
98,2013-06-02 11:59,,,W 22 St & 8 Ave,,,,W 22 St & 8 Ave,,,15149,Customer,NULL,0
1444,2013-06-02 11:59,,,NYCBS Test,,,,W 31 St & 7 Ave,,,16515,Customer,NULL,0
611,2013-06-02 11:59,,,Grand Army Plaza & Central Park S,,,,W 24 St & 7 Ave,,,18587,Subscriber,1975,1
1259,2013-06-02 12:00,,,W 52 St & 9 Ave,,,,Broadway & E 14 St,,,18116,Customer,NULL,0
1180,2013-06-02 12:00,,,E 9 St & Avenue C,,,,E 11 St & Broadway,,,15845,Customer,NULL,0
3170,2013-06-02 11:59,,,W 52 St & 11 Ave,,,,Broadway & Battery Pl,,,15669,Customer,NULL,0
1102,2013-06-02 12:00,,,E 17 St & Broadway,,,,6 Ave & W 33 St,,,19623,Subscriber,1980,1
890,2013-06-02 12:00,,,Warren St & Church St,,,,W 53 St & 10 Ave,,,14996,Customer,NULL,0
794,2013-06-02 12:00,,,Clinton St & Grand St,,,,S 5 Pl & S 5 St,,,18947,Customer,NULL,0
267,2013-06-02 12:00,,,E 17 St & Broadway,,,,E 17 St & Broadway,,,19557,Subscriber,1962,2
1693,2013-06-02 12:00,,,York St & Jay St,,,,S 4 St & Wythe Ave,,,17220,Customer,NULL,0
280,2013-06-02 12:00,,,E 2 St & Avenue C,,,,NYCBS Test,,,16272,Subscriber,1988,1
1903,2013-06-02 12:00,,,West Thames St,,,,LaGuardia Pl & W 3 St,,,15713,Subscriber,1978,1
21639,2013-06-02 12:00,,,Lawrence St & Willoughby St,,,,E 25 St & 2 Ave,,,20080,Customer,NULL,0
1125,2013-06-02 12:00,,,E 9 St & Avenue C,,,,W 45 St & 8 Ave,,,18095,Customer,NULL,0
770,2013-06-02 12:00,,,Clinton St & Grand St,,,,E 55 St & Lexington Ave,,,17830,Customer,NULL,0
1466,2013-06-02 12:00,,,Christopher St & Greenwich St,,,,St Marks Pl & 1 Ave,,,16818,Customer,NULL,0
1487,2013-06-02 12:00,,,W 33 St & 7 Ave,,,,St Marks Pl & 1 Ave,,,14660,Customer,NULL,0
351,2013-06-02 12:01,,,6 Ave & Canal St,,,,Christopher St & Greenwich St,,,19326,Subscriber,1978,1
1296,2013-06-02 12:00,,,Barrow St & Hudson St,,,,NULL,,,19519,Customer,NULL,0
267,2013-06-02 12:01,,,E 30 St & Park Ave S,,,,E 30 St & Park Ave S,,,18974,Customer,NULL,0
1251,2013-06-02 12:00,,,Barrow St & Hudson St,,,,12 Ave & W 40 St,,,16727,Customer,NULL,0
1470,2013-06-02 12:01,,,West St & Chambers St,,,,Bank St & Washington St,,,17876,Customer,NULL,0
1855,2013-06-02 12:01,,,Greenwich Ave & Charles St,,,,2 Ave & E 58 St,,,17180,Customer,NULL,0
519,2013-06-02 12:01,,,W 26 St & 8 Ave,,,,8 Ave & W 31 St N,,,19939,Customer,NULL,0
1850,2013-06-02 12:01,,,Greenwich Ave & Charles St,,,,2 Ave & E 58 St,,,16883,Customer,NULL,0
311,2013-06-02 12:01,,,Great Jones St,,,,Lawrence St & Willoughby St,,,19222,Subscriber,1975,1
625,2013-06-02 12:01,,,Broadway & W 56 St,,,,Broadway & W 41 St,,,16799,Subscriber,1970,2
435,2013-06-02 12:01,,,Broadway & W 24 St,,,,Forsyth St & Broome St,,,17113,Customer,NULL,0
972,2013-06-02 12:01,,,Lexington Ave & E 29 St,,,,E 17 St & Broadway,,,16673,Subscriber,1963,1
1431,2013-06-02 12:01,,,West St & Chambers St,,,,Bank St & Washington St,,,18277,Customer,NULL,0
1863,2013-06-02 12:01,,,West Thames St,,,,South St & Gouverneur Ln,,,15127,Customer,NULL,0
496,2013-06-02 12:01,,,Hicks St & Montague St,,,,Columbia Heights & Cranberry St,,,15239,Subscriber,1951,2
772,2013-06-02 12:01,,,University Pl & E 14 St,,,,E 23 St & 1 Ave,,,15867,Customer,NULL,0
167,2013-06-02 12:01,,,E 17 St & Broadway,,,,E 17 St & Broadway,,,18796,Subscriber,1973,1
1222,2013-06-02 12:01,,,Central Park S & 6 Ave,,,,E 53 St & Lexington Ave,,,14825,Subscriber,1975,1
188,2013-06-02 12:01,,,E 13 St & Avenue A,,,,8 Ave & W 52 St,,,15927,Subscriber,1978,1
953,2013-06-02 12:01,,,Bank St & Washington St,,,,Murray St & West St,,,15250,Customer,NULL,0
1896,2013-06-02 12:01,,,Canal St & Rutgers St,,,,Fulton St & William St,,,17655,Subscriber,1968,1
302,2013-06-02 12:01,,,W 20 St & 7 Ave,,,,E 17 St & Broadway,,,14882,Subscriber,1961,1
704,2013-06-02 12:01,,,Duane St & Greenwich St,,,,Lawrence St & Willoughby St,,,16492,Subscriber,1984,2
1858,2013-06-02 12:01,,,Broadway & W 41 St,,,,NULL,,,19026,Customer,NULL,0
382,2013-06-02 12:02,,,Perry St & Bleecker St,,,,9 Ave & W 16 St,,,16547,Subscriber,1976,1
535,2013-06-02 12:02,,,Broadway & W 29 St,,,,Broadway & E 22 St,,,15680,Customer,NULL,0
1242,2013-06-02 12:02,,,E 51 St & Lexington Ave,,,,11 Ave & W 41 St,,,16909,Customer,NULL,0
244,2013-06-02 12:02,,,Broadway & E 14 St,,,,E 17 St & Broadway,,,19614,Subscriber,1984,1
1957,2013-06-02 12:02,,,Front St & Washington St,,,,South St & Whitehall St,,,19606,Customer,NULL,0
468,2013-06-02 12:02,,,E 16 St & 5 Ave,,,,9 Ave & W 18 St,,,19002,Subscriber,1986,2
2768,2013-06-02 12:02,,,E 47 St & 2 Ave,,,,2 Ave & E 58 St,,,16847,Subscriber,1954,1
245,2013-06-02 12:02,,,1 Ave & E 18 St,,,,1 Ave & E 18 St,,,15402,Customer,NULL,0
654,2013-06-02 12:02,,,Concord St & Bridge St,,,,Pearl St & Anchorage Pl,,,16888,Customer,NULL,0
1556,2013-06-02 12:02,,,Water - Whitehall Plaza,,,,S 4 St & Wythe Ave,,,17400,Customer,NULL,0
258,2013-06-02 12:02,,,Allen St & Hester St,,,,Madison St & Clinton St,,,19998,Subscriber,1990,0
1194,2013-06-02 12:02,,,Pike St & E Broadway,,,,11 Ave & W 41 St,,,18789,Customer,NULL,0
886,2013-06-02 12:02,,,Broadway & E 14 St,,,,Christopher St & Greenwich St,,,19092,Subscriber,1947,1
4418,2013-06-02 12:02,,,Washington Pl & 6 Ave,,,,Stanton St & Chrystie St,,,19050,Customer,NULL,0
20781,2013-06-02 12:02,,,W 42 St & 8 Ave,,,,12 Ave & W 40 St,,,18862,Customer,NULL,0
739,2013-06-02 12:02,,,Lexington Ave & E 24 St,,,,Allen St & Stanton St,,,19276,Customer,NULL,0
859,2013-06-02 12:02,,,Pershing Square North,,,,E 39 St & 3 Ave,,,14725,Customer,NULL,0
948,2013-06-02 12:03,,,W 31 St & 7 Ave,,,,W 13 St & 6 Ave,,,16331,Subscriber,1977,1
1501,2013-06-02 12:02,,,Rivington St & Chrystie St,,,,Market St & Cherry St,,,20310,Customer,NULL,0
1557,2013-06-02 12:03,,,Rivington St & Chrystie St,,,,Market St & Cherry St,,,19424,Customer,NULL,0
1755,2013-06-02 12:03,,,Clinton St & Grand St,,,,Grand St & Havemeyer St,,,18013,Customer,NULL,0
178,2013-06-02 12:03,,,E 51 St & 1 Ave,,,,NYCBS Depot - DEL,,,20011,Subscriber,1987,1
317,2013-06-02 12:02,,,E 17 St & Broadway,,,,Broadway & E 22 St,,,18461,Subscriber,1985,1
1528,2013-06-02 12:03,,,W 42 St & 8 Ave,,,,2 Ave & E 58 St,,,19535,Subscriber,1978,1
752,2013-06-02 12:03,,,11 Ave & W 27 St,,,,University Pl & E 14 St,,,15356,Customer,NULL,0
